Year,Make,Model,Mileage,Body style,Gearbox,Hand drive,Engine,Color,Custom cleared,Price
2019,Hyundai,Tucson,129856,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Մոխրագույն,մաքսազերծված չ,15500
2017,Nissan,Rogue,119091,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Կապույտ,մաքսազերծված չ,5700
2018,Mazda,CX5,73000,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Սպիտակ,Մաքսազերծված,27500
2016,Hyundai,Sonata,16,Սեդան,Ավտոմատ,Ձախ,Բենզին,Սպիտակ,մաքսազերծված չ,3500
2019,Jeep,Compass,18348,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Այլ գույն,մաքսազերծված չ,5200
2019,Ford,F150,35405,Պիկապ,Ավտոմատ,Ձախ,Բենզին,Սև,Մաքսազերծված,61000
2007,Mercedes-Benz,CLS 55 AMG,140000,Սեդան,Ավտոմատ,Ձախ,Գազ,Սպիտակ,Մաքսազերծված,13500
2019,Toyota,Rav 4,18396,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Կապույտ,մաքսազերծված չ,6900
2019,Hyundai,Sonata,61959,Սեդան,Ավտոմատ,Ձախ,Բենզին,Սպիտակ,մաքսազերծված չ,4800
2016,Nissan,Rogue,22814,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Կարմիր,մաքսազերծված չ,4300
2018,BMW,530,16,Սեդան,Ավտոմատ,Ձախ,Բենզին,Սև,մաքսազերծված չ,28000
2018,Mitsubishi,Outlander,100503,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Սև,մաքսազերծված չ,7200
2019,Toyota,Tundra,18347,Պիկապ,Ավտոմատ,Ձախ,Բենզին,Սև,մաքսազերծված չ,15300
2016,Chevrolet,Malibu,22747,Սեդան,Ավտոմատ,Ձախ,Բենզին,Կարմիր,մաքսազերծված չ,2100
2017,Mercedes-Benz,E 300,19638,Սեդան,Ավտոմատ,Ձախ,Բենզին,Սպիտակ,մաքսազերծված չ,12100
2020,Toyota,Sienna,39500,Մինիվեն / Միկրոավտոբուս,Ավտոմատ,Ձախ,Բենզին,Մոխրագույն,Մաքսազերծված,30800
2017,Toyota,Tacoma,80000,Պիկապ,Ավտոմատ,Ձախ,Բենզին,Կարմիր,մաքսազերծված չ,16000
2018,Toyota,Corolla,71633,Սեդան,Ավտոմատ,Ձախ,Բենզին,Կապույտ,մաքսազերծված չ,10500
2017,Hyundai,Sonata,133686,Սեդան,Ավտոմատ,Ձախ,Բենզին,Սպիտակ,մաքսազերծված չ,4800
2016,BMW,X6,22834,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Կարմիր,մաքսազերծված չ,15100
2017,Kia,Forte,130028,Սեդան,Ավտոմատ,Ձախ,Բենզին,Սպիտակ,մաքսազերծված չ,8300
2022,Honda,Accord,15297,Սեդան,Ավտոմատ,Ձախ,Բենզին,Սպիտակ,մաքսազերծված չ,9500
2017,Mazda,6,46925,Սեդան,Ավտոմատ,Ձախ,Բենզին,Սև,մաքսազերծված չ,8800
2019,Hyundai,Tucson,18365,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Արծաթագույն,մաքսազերծված չ,6300
2018,Nissan,Serena,96000,Սեդան,Ավտոմատ,Ձախ,Բենզին,Սպիտակ,մաքսազերծված չ,3500
2016,Lexus,RX 350,24914,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Սև,մաքսազերծված չ,14400
2021,Toyota,Camry,23000,Սեդան,Ավտոմատ,Ձախ,Բենզին,Սև,Մաքսազերծված,53700
2022,Nissan,Versa,28678,Սեդան,Ավտոմատ,Ձախ,Բենզին,Արծաթագույն,մաքսազերծված չ,6300
2019,Toyota,Rav 4,18647,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Սպիտակ,մաքսազերծված չ,7300
2020,Nissan,Kicks,41842,Հետչբեք,Ավտոմատ,Ձախ,Բենզին,Կապույտ,Մաքսազերծված,19000
2018,Jeep,Wrangler,18347,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Սև,մաքսազերծված չ,14200
2016,Lincoln,MKC,78777,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Բեժ,մաքսազերծված չ,4700
2020,Mazda,3,16500,Սեդան,Ավտոմատ,Ձախ,Բենզին,Սպիտակ,մաքսազերծված չ,5500
2017,Nissan,Rogue,152887,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Սև,Մաքսազերծված,17400
2018,Mercedes-Benz,C 300,67824,Սեդան,Ավտոմատ,Ձախ,Բենզին,Սև,մաքսազերծված չ,6500
2018,Nissan,Rogue,8046,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Մոխրագույն,մաքսազերծված չ,4100
2016,Ford,Fusion,160934,Սեդան,Ավտոմատ,Ձախ,Բենզին,Սև,Մաքսազերծված,15300
2019,Kia,Optima,55966,Սեդան,Ավտոմատ,Ձախ,Բենզին,Սպիտակ,մաքսազերծված չ,13500
2019,Honda,Accord,34567,Սեդան,Ավտոմատ,Ձախ,Բենզին,Սպիտակ,մաքսազերծված չ,7850
2019,Ford,Fusion,16,Սեդան,Ավտոմատ,Ձախ,Բենզին,Սև,մաքսազերծված չ,11200
2022,Honda,Odyssey,35418,Մինիվեն / Միկրոավտոբուս,Ավտոմատ,Ձախ,Բենզին,Արծաթագույն,մաքսազերծված չ,16000
2019,Toyota,Camry,59000,Սեդան,Ավտոմատ,Ձախ,Բենզին,Սպիտակ,Մաքսազերծված,38000
2017,Chevrolet,Cruze,107343,Սեդան,Ավտոմատ,Ձախ,Բենզին,Արծաթագույն,մաքսազերծված չ,2300
2014,Toyota,Camry,154497,Սեդան,Ավտոմատ,Ձախ,Բենզին,Սև,Մաքսազերծված,16500
2019,Kia,Forte,60583,Սեդան,Ավտոմատ,Ձախ,Բենզին,Արծաթագույն,մաքսազերծված չ,3650
2016,Nissan,Maxima,22914,Սեդան,Ավտոմատ,Ձախ,Բենզին,Մոխրագույն,մաքսազերծված չ,3700
2016,Mazda,6,22739,Սեդան,Ավտոմատ,Ձախ,Բենզին,Սպիտակ,մաքսազերծված չ,3400
2021,Lexus,RX 350 F Sport,15960,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Կապույտ,մաքսազերծված չ,26700
2017,Mercedes-Benz,E 300,98169,Սեդան,Ավտոմատ,Ձախ,Բենզին,Սպիտակ,Մաքսազերծված,47000
2019,Kia,Forte,188708,Սեդան,Ավտոմատ,Ձախ,Բենզին,Սև,մաքսազերծված չ,4300
2021,Mazda,3,9977,Հետչբեք,Ավտոմատ,Ձախ,Բենզին,Սև,մաքսազերծված չ,6800
2018,Kia,Forte,96560,Սեդան,Ավտոմատ,Ձախ,Բենզին,Կապույտ,մաքսազերծված չ,5600
2016,Toyota,Rav 4,42852,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Մոխրագույն,մաքսազերծված չ,14500
2018,Ford,Mustang,94433,Կուպե,Ավտոմատ,Ձախ,Բենզին,Կարմիր,մաքսազերծված չ,16500
2016,Mazda,6,21934,Սեդան,Ավտոմատ,Ձախ,Բենզին,Մոխրագույն,մաքսազերծված չ,3400
2018,Mitsubishi,Outlander,104607,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Կապույտ,Մաքսազերծված,22000
2020,Volkswagen,Tiguan,36454,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Մոխրագույն,մաքսազերծված չ,11700
2021,Ford,F250,16934,Պիկապ,Ավտոմատ,Ձախ,Բենզին,Արծաթագույն,մաքսազերծված չ,17300
2018,Chevrolet,Malibu,25000,Սեդան,Ավտոմատ,Ձախ,Բենզին,Սև,մաքսազերծված չ,3700
2018,Mazda,3,91331,Սեդան,Ավտոմատ,Ձախ,Բենզին,Մոխրագույն,մաքսազերծված չ,9620
2016,Kia,Forte,21739,Սեդան,Ավտոմատ,Ձախ,Բենզին,Սպիտակ,մաքսազերծված չ,2200
2021,Tesla,Model Y,16825,Ամենագնաց,Ավտոմատ,Ձախ,Էլեկտրական,Սպիտակ,մաքսազերծված չ,29400
2020,Hyundai,Tucson,38147,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Արծաթագույն,մաքսազերծված չ,16500
2019,Nissan,Altima,49728,Սեդան,Ավտոմատ,Ձախ,Բենզին,Սև,մաքսազերծված չ,11000
2016,Mercedes-Benz,CLA 250,24152,Սեդան,Ավտոմատ,Ձախ,Բենզին,Արծաթագույն,մաքսազերծված չ,5900
2017,Hyundai,Tucson,25000,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Մոխրագույն,մաքսազերծված չ,5000
2016,Chevrolet,Camaro,135506,Կաբրիոլետ / Ռոդսթեր,Ավտոմատ,Ձախ,Բենզին,Սև,մաքսազերծված չ,8500
2016,Land,Rover Range Rover,22832,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Սպիտակ,մաքսազերծված չ,31000
2019,Honda,CR-V,18347,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Բեժ,մաքսազերծված չ,12100
2020,Ford,Fusion,69826,Սեդան,Ավտոմատ,Ձախ,Բենզին,Արծաթագույն,մաքսազերծված չ,3200
2018,Hyundai,Elantra,18347,Հետչբեք,Ավտոմատ,Ձախ,Բենզին,Սպիտակ,մաքսազերծված չ,3800
2020,Hyundai,Tucson,18354,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Սպիտակ,մաքսազերծված չ,4700
2017,Hyundai,Santa Fe,21835,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Կապույտ,մաքսազերծված չ,4900
2016,Kia,Forte,23914,Սեդան,Ավտոմատ,Ձախ,Բենզին,Կարմիր,մաքսազերծված չ,1900
2018,Toyota,Camry,96007,Սեդան,Ավտոմատ,Ձախ,Բենզին,Արծաթագույն,մաքսազերծված չ,16500
2022,Subaru,Outback,16947,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Մոխրագույն,մաքսազերծված չ,7100
2005,Opel,Astra,220000,Հետչբեք,Ավտոմատ,Ձախ,Գազ,Արծաթագույն,Մաքսազերծված,7000
2020,Chevrolet,Trax,56327,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Մոխրագույն,Մաքսազերծված,14900
2020,Lexus,ES 350,9000,Սեդան,Ավտոմատ,Ձախ,Բենզին,Կապույտ,Մաքսազերծված,59000
2016,Kia,Sportage,24800,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Սպիտակ,մաքսազերծված չ,5650
2020,Mazda,CX-30,13000,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Սպիտակ,Մաքսազերծված,31000
2016,BMW,X5,21835,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Մոխրագույն,մաքսազերծված չ,12300
2016,Kia,Optima,80467,Սեդան,Ավտոմատ,Ձախ,Բենզին,Արծաթագույն,Մաքսազերծված,15800
2019,Mazda,6,61155,Սեդան,Ավտոմատ,Ձախ,Բենզին,Մոխրագույն,մաքսազերծված չ,7000
2020,Toyota,Camry,39029,Սեդան,Ավտոմատ,Ձախ,Բենզին,Մոխրագույն,մաքսազերծված չ,18000
2019,Nissan,Sentra,18325,Սեդան,Ավտոմատ,Ձախ,Բենզին,Արծաթագույն,մաքսազերծված չ,3200
2021,Toyota,Rav 4,16374,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Սպիտակ,մաքսազերծված չ,9200
2018,Toyota,Camry,53000,Սեդան,Ավտոմատ,Ձախ,Բենզին,Կապույտ,Մաքսազերծված,26000
2018,Audi,A6,17952,Սեդան,Ավտոմատ,Ձախ,Բենզին,Արծաթագույն,մաքսազերծված չ,8800
2016,Chevrolet,Cruze,23185,Սեդան,Ավտոմատ,Ձախ,Բենզին,Սև,մաքսազերծված չ,2600
2017,Mazda,6,5000,Սեդան,Ավտոմատ,Ձախ,Բենզին,Սպիտակ,մաքսազերծված չ,4500
2019,Acura,ILX,18325,Սեդան,Ավտոմատ,Ձախ,Բենզին,Կարմիր,մաքսազերծված չ,6100
2021,Toyota,Corolla,16795,Սեդան,Ավտոմատ,Ձախ,Բենզին,Սպիտակ,մաքսազերծված չ,6300
2020,Nissan,Altima,77024,Սեդան,Ավտոմատ,Ձախ,Բենզին,Կարմիր,մաքսազերծված չ,4850
2018,Honda,Civic,18369,Սեդան,Ավտոմատ,Ձախ,Բենզին,Արծաթագույն,մաքսազերծված չ,5200
2016,Toyota,Land Cruiser 200,120000,Ամենագնաց,Ավտոմատ,Ձախ,Դիզել,Սպիտակ,Մաքսազերծված,67000
2019,Toyota,Corolla,57292,Սեդան,Ավտոմատ,Ձախ,Բենզին,Երկնագույն,մաքսազերծված չ,7700
2018,Kia,Sorento,61316,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Մոխրագույն,մաքսազերծված չ,16800
2019,Acura,TLX,18758,Սեդան,Ավտոմատ,Ձախ,Բենզին,Սև,մաքսազերծված չ,140000
2017,Mercedes-Benz,GLE 350,137487,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Սև,մաքսազերծված չ,15100
2017,Audi,A6,19934,Սեդան,Ավտոմատ,Ձախ,Բենզին,Սև,մաքսազերծված չ,7400
2020,Nissan,Kicks,64906,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Սև,մաքսազերծված չ,5700
2022,Volkswagen,Tiguan,8022,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Սև,մաքսազերծված չ,14400
2018,Honda,CR-V,19347,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Սև,մաքսազերծված չ,10300
2021,Toyota,Corolla,14484,Սեդան,Ավտոմատ,Ձախ,Բենզին,Սև,Մաքսազերծված,24570
2019,Toyota,Rav 4,18347,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Արծաթագույն,մաքսազերծված չ,7100
2016,Honda,CR-V,23947,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Սպիտակ,մաքսազերծված չ,7300
2019,Jeep,Compass,92614,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Սպիտակ,մաքսազերծված չ,7300
2018,Nissan,Maxima,19243,Սեդան,Ավտոմատ,Ձախ,Բենզին,Մոխրագույն,մաքսազերծված չ,5900
2021,Kia,K5,46851,Սեդան,Ավտոմատ,Ձախ,Բենզին,Մոխրագույն,մաքսազերծված չ,12800
1997,Mercedes-Benz,C 230,198000,Սեդան,Մեխանիկական,Ձախ,Գազ,Կապույտ,Մաքսազերծված,5700
2016,Kia,Optima,23914,Սեդան,Ավտոմատ,Ձախ,Բենզին,Սպիտակ,մաքսազերծված չ,3200
2021,Toyota,Rav 4,81094,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Սպիտակ,մաքսազերծված չ,16000
2017,Jeep,Compass,21793,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Արծաթագույն,մաքսազերծված չ,4400
2016,Nissan,Maxima,22937,Սեդան,Ավտոմատ,Ձախ,Բենզին,Սև,մաքսազերծված չ,3900
2018,Hyundai,Elantra,18347,Սեդան,Ավտոմատ,Ձախ,Բենզին,Սև,մաքսազերծված չ,3800
2003,Lexus,RX 330,344882,Ամենագնաց,Ավտոմատ,Ձախ,Գազ,Սպիտակ,Մաքսազերծված,12200
2018,Toyota,Rav 4,71293,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Մոխրագույն,մաքսազերծված չ,15500
2018,Toyota,Rav 4,17436,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Կապույտ,մաքսազերծված չ,6700
2018,Kia,Optima,85000,Սեդան,Ավտոմատ,Ձախ,Բենզին,Արծաթագույն,մաքսազերծված չ,4700
2020,Kia,Sportage,15000,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Կապույտ,Մաքսազերծված,29500
2017,Infiniti,QX50,21832,Հետչբեք,Ավտոմատ,Ձախ,Բենզին,Սպիտակ,մաքսազերծված չ,7200
2020,Nissan,Sentra,19600,Սեդան,Ավտոմատ,Ձախ,Բենզին,Կապույտ,մաքսազերծված չ,4300
2018,Audi,A6,79903,Սեդան,Ավտոմատ,Ձախ,Բենզին,Արծաթագույն,մաքսազերծված չ,9300
2017,Toyota,Corolla,53108,Սեդան,Ավտոմատ,Ձախ,Բենզին,Սպիտակ,մաքսազերծված չ,5300
2022,Audi,Q3,23504,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Սև,մաքսազերծված չ,22000
2017,Ford,Flex,122792,Ունիվերսալ,Ավտոմատ,Ձախ,Բենզին,Սև,մաքսազերծված չ,2000
2019,Hyundai,Kona,38666,Սեդան,Ավտոմատ,Ձախ,Բենզին,Կանաչ,մաքսազերծված չ,5100
2021,Ford,Escape,69930,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Մոխրագույն,մաքսազերծված չ,10000
2022,Honda,Civic,15845,Սեդան,Ավտոմատ,Ձախ,Բենզին,Մոխրագույն,մաքսազերծված չ,7200
2022,BMW,X5,16849,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Սպիտակ,մաքսազերծված չ,40300
2021,Kia,Sportage,6541,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Սպիտակ,մաքսազերծված չ,9400
2018,Hyundai,Tucson,19354,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Սպիտակ,մաքսազերծված չ,5700
2017,BMW,X5,19682,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Արծաթագույն,մաքսազերծված չ,14300
2019,Chevrolet,Cruze,120,Սեդան,Ավտոմատ,Ձախ,Բենզին,Սև,Մաքսազերծված,12500
2018,Hyundai,Elantra,19347,Սեդան,Ավտոմատ,Ձախ,Բենզին,Սպիտակ,մաքսազերծված չ,3700
2021,Ford,Mustang,16732,Կուպե,Ավտոմատ,Ձախ,Բենզին,Սպիտակ,մաքսազերծված չ,8500
2021,Honda,Odyssey,50148,Մինիվեն / Միկրոավտոբուս,Ավտոմատ,Ձախ,Բենզին,Սպիտակ,մաքսազերծված չ,15000
2022,Hyundai,Accent,1546,Սեդան,Ավտոմատ,Ձախ,Բենզին,Կարմիր,մաքսազերծված չ,4000
2019,Volkswagen,Jetta,18347,Սեդան,Ավտոմատ,Ձախ,Բենզին,Սպիտակ,մաքսազերծված չ,4300
2016,Jeep,Wrangler,112654,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Կապույտ,Մաքսազերծված,33000
2006,Lexus,GX 470,173809,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Սպիտակ,Մաքսազերծված,28700
1960,GAZ,21 Волга,19000,Սեդան,Մեխանիկական,Ձախ,Բենզին,Սպիտակ,Մաքսազերծված,22000
2019,Kia,Sportage,29933,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Կապույտ,Մաքսազերծված,25700
2018,Nissan,Maxima,18387,Սեդան,Ավտոմատ,Ձախ,Բենզին,Արծաթագույն,մաքսազերծված չ,5800
2019,BMW,430,43452,Սեդան,Ավտոմատ,Ձախ,Բենզին,Սպիտակ,մաքսազերծված չ,9000
2017,Toyota,Corolla,86000,Սեդան,Ավտոմատ,Ձախ,Գազ,Այլ գույն,Մաքսազերծված,24000
2022,Toyota,Land Cruiser 300,13,Ամենագնաց,Ավտոմատ,Ձախ,Դիզել,Սպիտակ,Մաքսազերծված,160000
2019,Mitsubishi,Outlander,83685,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Սև,մաքսազերծված չ,4500
2018,Lexus,RX 350,19347,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Մոխրագույն,մաքսազերծված չ,16500
2022,Mercedes-Benz,C 300,2817,Սեդան,Ավտոմատ,Ձախ,Բենզին,Սև,մաքսազերծված չ,30000
2018,Hyundai,Elantra,19204,Սեդան,Ավտոմատ,Ձախ,Բենզին,Արծաթագույն,մաքսազերծված չ,3600
2018,Nissan,Altima,19264,Սեդան,Ավտոմատ,Ձախ,Բենզին,Կարմիր,մաքսազերծված չ,3200
2016,Honda,Accord,23975,Սեդան,Ավտոմատ,Ձախ,Բենզին,Արծաթագույն,մաքսազերծված չ,4400
2012,Lexus,GX 460,112654,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Սպիտակ,Մաքսազերծված,42000
2020,Toyota,Corolla,16493,Սեդան,Ավտոմատ,Ձախ,Բենզին,Սպիտակ,մաքսազերծված չ,4900
2018,Ford,Fusion,18347,Սեդան,Ավտոմատ,Ձախ,Բենզին,Արծաթագույն,մաքսազերծված չ,3500
2017,Nissan,Altima,110421,Սեդան,Ավտոմատ,Ձախ,Բենզին,Սպիտակ,մաքսազերծված չ,3600
2019,Honda,Civic,18374,Սեդան,Ավտոմատ,Ձախ,Բենզին,Արծաթագույն,մաքսազերծված չ,5600
2011,Toyota,Land Cruiser Prado,30000,Ամենագնաց,Ավտոմատ,Ձախ,Բենզին,Սպիտակ,Մաքսազերծված,42000
